Filename,Verdict,Ref#,Title,Status,EffectiveStatus,FpReason,Source,Retracted,Authors,FoundAuthors,PaperURL,DOI,ArxivID,FailedDBs
post.zip/PMC11657511.pdf,,15,"‘It’s a huge maze, the system, it’s a terrible maze’: dementia carers’ constructions of navigating health and social care services",verified,verified,,CrossRef,false,Peel E,Elizabeth Peel; Rosie Harding,https://doi.org/10.1177/1471301213480514,,,
post.zip/PMC11657511.pdf,,16,Improving dementia services in England – an interim report,verified,verified,,Open Library,false,National Audit Office,Great Britain: National Audit Office,https://openlibrary.org/works/OL28253018W,,,
post.zip/PMC11657511.pdf,,17,Changes to postdiagnostic dementia support in England and Wales during the COVID-19 pandemic: a qualitative study,verified,verified,,CrossRef,false,Wheatley A; Poole M,Alison Wheatley; Marie Poole; Louise Robinson,https://doi.org/10.1136/bmjopen-2021-059437,,,
post.zip/PMC11657511.pdf,,18,A longitudinal study of functional unmet need among people with dementia,verified,verified,,CrossRef,false,Read S; Hu B; Wittenberg R; Brimblecombe N; Robinson L,Sanna Read; Bo Hu; Raphael Wittenberg; Nicola Brimblecombe; Louise Robinson; Sube Banerjee,https://doi.org/10.3233/jad-210724,,,OpenAlex
post.zip/PMC11657511.pdf,,19,Longitudinal realist evaluation of the Dementia PersonAlised Care Team (D-PACT) intervention: protocol,verified,verified,,CrossRef,false,Wheat H; Weston L; Oh TM; Morgan-Trimmer S; Ingram W; Griffiths S,Hannah Wheat; Lauren Weston; Tomasina M Oh; Sarah Morgan-Trimmer; Wendy Ingram; Sarah Griffiths; Rod Sheaff; Paul Clarkson; Antonieta Medina-Lara; Crispin Musicha; Stuart Spicer; Obioha Ukoumunne; Victoria Allgar; Siobhan Creanor; Michael Clark; Cath Quinn; Alex Gude; Rose McCabe; Saqba Batool; Lorna Smith; Debra Richards; Hannah Shafi; Bethany Warwick; Reena Lasrado; Basharat Hussain; Hannah Jones; Sonia Dalkin; Angela Bate; Ian Sherriff; Louise Robinson; Richard Byng,https://doi.org/10.3399/bjgpo.2023.0019,,,
post.zip/PMC11657511.pdf,,20,Dementia care navigation: a systematic review on different service types and their prevalence,verified,verified,,CrossRef,false,Giebel C; Reilly S; Gabbay M; Dickinson J; Tetlow H; Hogan H,Clarissa Giebel; Siobhan Reilly; Mark Gabbay; Julie Dickinson; Hilary Tetlow; Hayley Hogan; Alys Griffiths; Claudia Cooper,https://doi.org/10.1002/gps.5977,,,
post.zip/PMC11657511.pdf,,21,Dementia advisors 2016 [Available from,not_found,skipped,,,false,,,,,,OpenAlex
post.zip/PMC11657511.pdf,,22,Available,not_found,skipped,,,false,Coffey A; Cornally N; Hegarty J; O’Caoimh R; O’Reilly P,,,,,
post.zip/PMC11657511.pdf,,23,Dementia care coordinators in Kent and Medway ICB: interim findings from a realist evaluation,verified,verified,,CrossRef,false,Abrams R; Maben J; Touray M; Grosvenor G,Ruth Abrams; Jill Maben; Morro ML Touray; Wendy Grosvenor; Heather Gage,https://doi.org/10.31235/osf.io/2rms5,,,
post.zip/PMC11657511.pdf,,24,Emerging collaborative care models for dementia care in the primary care setting: a narrative review,verified,verified,,CrossRef,false,Heintz H; Monette P; Epstein-Lubow G; Smith L; Rowlett S; Forester BP,Hannah Heintz; Patrick Monette; Gary Epstein-Lubow; Lorie Smith; Susan Rowlett; Brent P. Forester,https://doi.org/10.1016/j.jagp.2019.07.015,,,PubMed; OpenAlex
post.zip/PMC11657511.pdf,,25,"Patient navigation programs for people with dementia, their caregivers, and members of the care team: a scoping review",verified,verified,,Semantic Scholar,false,Anthonisen G; Luke A; MacNeill L; MacNeill AL; Goudreau A,Grailing Anthonisen; A. Luke; Lillian MacNeill; A. MacNeill; Alex Goudreau; S. Doucet,https://www.semanticscholar.org/paper/9c278e0851c8b1a41a9686e7d1693acb4ede2498,,,
post.zip/PMC11657511.pdf,,26,Stakeholders perspectives on the key components of community-based interventions coordinating care in dementia: a qualitative systematic review,verified,verified,,CrossRef,false,Backhouse A; Richards DA; McCabe R; Watkins R,Amy Backhouse; David A. Richards; Rose McCabe; Ross Watkins; Chris Dickens,https://doi.org/10.1186/s12913-017-2725-y,,,
post.zip/PMC11657511.pdf,,27,Analysis of case management programs for patients with dementia: A systematic review,verified,verified,,CrossRef,false,Somme D; Trouve H; Dramé M; Gagnon D; Couturier Y,Dominique Somme; Hélène Trouve; Moustapha Dramé; Dominique Gagnon; Yves Couturier; Olivier Saint‐Jean,https://doi.org/10.1016/j.jalz.2011.06.004,,,
post.zip/PMC11657511.pdf,,28,What is the effectiveness of the support worker role for people with dementia and their carers? A systematic review,verified,verified,,CrossRef,false,Goeman D; Renehan E,Dianne Goeman; Emma Renehan; Susan Koch,https://doi.org/10.1186/s12913-016-1531-2,,,OpenAlex
post.zip/PMC11657511.pdf,,30,Available,not_found,skipped,,,false,Kent; across Kent; Medway,,,,,
post.zip/PMC11657511.pdf,,31,The science of evaluation: a realist manifesto: Sage; 2013,verified,verified,,DBLP,false,,Mae Keary,https://dblp.org/rec/journals/oir/Keary14,,,
post.zip/PMC11657511.pdf,,33,What’s in a mechanism? Development of a key concept in realist evaluation,verified,verified,,CrossRef,false,Dalkin SM; Greenhalgh J; Jones D; Cunningham B,Sonia Michelle Dalkin; Joanne Greenhalgh; Diana Jones; Bill Cunningham; Monique Lhussier,https://doi.org/10.1186/s13012-015-0237-x,,,
post.zip/PMC11657511.pdf,,34,The usage of data in NHS primary care commissioning: a realist evaluation,verified,verified,,CrossRef,false,Jager A; Papoutsi C,Alexandra Jager; Chrysanthi Papoutsi; Geoff Wong,https://doi.org/10.1186/s12875-023-02193-4,,,PubMed
post.zip/PMC11657511.pdf,,35,Using surveys in realist evaluation,verified,verified,,Semantic Scholar,false,Westhorp G,G. Westhorp; S. Feeny,https://www.semanticscholar.org/paper/8e4cbb8a8ed1c257e9a8279b160e0405416cb6f1,,,PubMed
post.zip/PMC11657511.pdf,,37,Available,not_found,skipped,,,false,Abrams R; development. SocArXiv Papers,,,,,
post.zip/PMC11657511.pdf,,39,Realist methods in medical education research: what are they and what can they contribute? Med Edu. 2012;46(1):89–96,verified,verified,,CrossRef,false,Wong G; Greenhalgh T; Westhorp G,Geoff Wong; Trisha Greenhalgh; Gill Westhorp; Ray Pawson,https://doi.org/10.1111/j.1365-2923.2011.04045.x,,,
post.zip/PMC11657511.pdf,,40,Physician associates in primary health care in England: a challenge to professional boundaries? Soc Sci Med. 2017;181:9–16,verified,verified,,CrossRef,false,Drennan VM; Gabe J; Halter M; de Lusignan S,Vari M. Drennan; Jonathon Gabe; Mary Halter; Simon de Lusignan; Ros Levenson,https://doi.org/10.1016/j.socscimed.2017.03.045,,,
post.zip/PMC11657511.pdf,,41,"Facilitating knowledge exchange between health-care sectors, organisations and professions: a longitudinal mixed-methods study of boundary-spanning processes and their impact on health-care quality",verified,verified,,CrossRef,false,Nasir L; Robert G; Fischer M; Norman I; Murrells T,L Nasir; G Robert; M Fischer; I Norman; T Murrells; P Schofield,https://doi.org/10.3310/hsdr01070,,,
post.zip/PMC11657511.pdf,,42,The role of boundary spanners in delivering collaborative care: a process evaluation,verified,verified,,CrossRef,false,Hunt CM; Spence M,Carianne M. Hunt; Michael Spence; Anne McBride,https://doi.org/10.1186/s12875-016-0501-4,,,
post.zip/PMC11657511.pdf,,43,The competent boundary spanner,verified,verified,,Semantic Scholar,false,,P. Williams,https://www.semanticscholar.org/paper/07ba88da30eba29fb5a4ce376bf409b75ba71365,,,
post.zip/PMC11657511.pdf,,44,[cited 2024],not_found,skipped,,,false,Supplee L; Research; Evaluation,,,,,PubMed; OpenAlex
post.zip/PMC11657511.pdf,,45,What are the sources of stress and distress for general practitioners working in England? A qualitative study,verified,verified,,CrossRef,false,Riley R; Spiers J; Buszewicz M; Taylor AK; Thornton G,Ruth Riley; Johanna Spiers; Marta Buszewicz; Anna Kathryn Taylor; Gail Thornton; Carolyn Anne Chew-Graham,https://doi.org/10.1136/bmjopen-2017-017361,,,
post.zip/PMC11657511.pdf,,46,Family physician–case manager collaboration and needs of patients with dementia and their caregivers: a systematic mixed studies review,verified,verified,,CrossRef,false,Khanassov V,Vladimir Khanassov; Isabelle Vedel,https://doi.org/10.1370/afm.1898,,,
post.zip/PMC11657511.pdf,,47,"Boundary organising in healthcare: theoretical perspectives, empirical insights and future prospects",verified,verified,,CrossRef,false,Kislov R; Harvey G,Roman Kislov; Gill Harvey; Lorelei Jones,https://doi.org/10.1108/jhom-04-2021-475,,,
post.zip/PMC11657511.pdf,,49,Protective factors and sources of support in the workplace as experienced by UK foundation and junior doctors: a qualitative study,verified,verified,,CrossRef,false,Riley R; Kokab F; Buszewicz M; Gopfert A; Van Hove M; Taylor AK,Ruth Riley; Farina Kokab; Marta Buszewicz; Anya Gopfert; Maria Van Hove; Anna K Taylor; Kevin Teoh; James Martin; Louis Appleby; Carolyn Chew-Graham,https://doi.org/10.1136/bmjopen-2020-045588,,,
post.zip/PMC11657511.pdf,,50,Why are UK junior doctors taking time out of training and what are their experiences? A qualitative study JRSM. 2019;112(5):192–9,verified,verified,,CrossRef,false,Rizan C; Montgomery J; Ramage C; Welch J,Chantelle Rizan; Julia Montgomery; Charlotte Ramage; Jan Welch; Graeme Dewhurst,https://doi.org/10.1177/0141076819831872,,,
post.zip/PMC11657511.pdf,,51,Factors influencing retention among hospital nurses: Systematic review,verified,verified,,Semantic Scholar,false,Marufu TC; Collins A; Vargas L; Gillespie L,T. Marufu; Alexandra Collins; Liavel Vargas; Lucy Gillespie; Dalal Almghairbi,https://www.semanticscholar.org/paper/0e5622eb3db05ae4a0f3bbfed64f13a2e909075b,,,
post.zip/PMC11657511.pdf,,29,Realistic evaluation,skipped,skipped,short_title,,,,,,,,
post.zip/PMC11657511.pdf,,36,Maslach Burnout Inventory,skipped,skipped,short_title,,,,,,,,
post.zip/PMC11687046.pdf,,4,Outcomes of Childhood Non-infant Acute Lymphoblastic Leukemia With 11q23/KMT2A Rearrangements in a Modern Therapy Era: A Retrospective International Study,not_found,not_found,,,false,Attarbaschi A; Möricke A; Harrison CJ,,,,,PubMed
post.zip/PMC11687046.pdf,,9,The Superiority of Allogeneic Hematopoi-etic Stem Cell Transplantation Over Chemotherapy Alone in the Treatment of Acute Myeloid Leukemia Patients with Mixed Lineage Leukemia (MLL) Rearrangements,not_found,not_found,,,false,Yang H; Huang S,,,,,
post.zip/PMC11687046.pdf,,10,"Improved outcome with hematopoietic stem cell transplantation in a poor prognostic subgroup of patients with mixed-lineage-leukemia-rearranged acute leukemia: Results from a prospective, multi-center study",not_found,not_found,,,false,Wang Y; Liu QF; Qin YZ,,,,,PubMed
post.zip/PMC11687046.pdf,,12,Allogeneic hematopoietic stem cell transplantation for adult patients with t(4;11)(q21;q23) KMT2A/ AFF1 B-cell precursor acute lymphoblastic leukemia in first complete remission: impact of pretransplant measurable residual disease (MRD) status,not_found,not_found,,,false,Esteve J; Giebel S; Labopin M,,,,,
post.zip/PMC11687046.pdf,,13,Outcome of allogeneic hemat-opoietic stem-cell transplantation for adult patients with AML and 11q23/MLL rearrangement (MLL-r AML),not_found,not_found,,,false,Pigneux A; Labopin M; Maertens J,,,,,
post.zip/PMC11687046.pdf,,23,Lancet Haematol. 2023;10(3):e178–90,not_found,not_found,,,false,Xuan L; Dai M; Jiang E,,,,,
post.zip/PMC11687046.pdf,,1,The menin inhibitor revu-menib in KMT2A-rearranged or NPM1-mutant leukaemia,verified,verified,,PubMed,false,Issa GC; Aldoss I; DiPersio J,Issa GC; Aldoss I; DiPersio J; Cuglievan B; Stone R; Arellano M; Thirman MJ; Patel MR; Dickens DS; Shenoy S; Shukla N; Kantarjian H; Armstrong SA; Perner F; Perry JA; Rosen G; Bagley RG; Meyers ML; Ordentlich P; Gu Y; Kumar V; Smith S; McGeehan GM; Stein EM,https://pubmed.ncbi.nlm.nih.gov/36922593/,,,
post.zip/PMC11687046.pdf,,2,Single-cell transcriptomics reveals a distinct developmental state of KMT2A-rearranged infant B-cell acute lymphoblastic leukemia,verified,verified,,OpenAlex,false,Khabirova E; Jardine L; Coorens THH,Eleonora Khabirova; Laura Jardine; Tim Coorens; Simone Webb; Taryn D. Treger; Justin Engelbert; Tarryn Porter; Elena Prigmore; Grace Collord; Alice Piapi; Sarah A. Teichmann; Sarah Inglott; Owen Williams; Olaf Heidenreich; Matthew D. Young; Karin Straathof; Simon Bomken; Jack Bartram; Muzlifah Haniffa; Sam Behjati,https://doi.org/10.1038/s41591-022-01720-7,,,
post.zip/PMC11687046.pdf,,3,Measurable Residual Disease and Fusion Partner Independently Predict Survival and Relapse Risk in Childhood KMT2A-Rearranged Acute Myeloid Leukemia: A Study by the International Berlin-Frankfurt-Münster Study Group,verified,verified,,OpenAlex,false,van Weelderen RE; Klein K; Harrison CJ,Romy E. van Weelderen; Kim Klein; Christine J. Harrison; Yilin Jiang; Jonas Abrahamsson; Nira Arad‐Cohen; Emmanuelle Bart–Delabesse; Barbara Buldini; Barbara De Moerloose; Michael Dworzak; Sarah Elitzur; José María Fernández Navarro; Robert B. Gerbing; Bianca F. Goemans; Hester A. de Groot‐Kruseman; Erin Guest; Sy Ha; Henrik Hasle; Charikleia Kelaïdi; Hélène Lapillonne; Guy Leverger; Franco Locatelli; Riccardo Masetti; Takako Miyamura; Ulrika Norén‐Nyström; Sophia Polychronopoulou; Mareike Rasche; Jeffrey E. Rubnitz; Jan Starý; Anne Tierens; Daisuke Tomizawa; C. Michel Zwaan; Gertjan J.L. Kaspers,https://doi.org/10.1200/jco.22.02120,,,PubMed
post.zip/PMC11687046.pdf,,5,"Structure, function and inhibition of critical protein-protein interactions involving mixed lineage leukemia 1 and its fusion oncopro-teins",verified,verified,,OpenAlex,false,Li X; Song Y. Structure,Xin Li; Yongcheng Song,https://doi.org/10.1186/s13045-021-01057-7,,,PubMed
post.zip/PMC11687046.pdf,,6,Predictors of outcomes in adults with acute myeloid leukemia and KMT2A rearrangements,verified,verified,,OpenAlex,false,Issa GC; Zarka J; Sasaki K,Ghayas C. Issa; Jabra Zarka; Koji Sasaki; Wei Qiao; Daewoo Pak; Jing Ning; Nicholas J. Short; Fadi Haddad; Zhenya Tang; Keyur P. Patel; Branko Cuglievan; Naval Daver; Courtney D. DiNardo; Elias Jabbour; Tapan M. Kadia; Gautam Borthakur; Guillermo Garcia‐Manero; Marina Konopleva; Michael Andreeff; Hagop M. Kantarjian; Farhad Ravandi,https://doi.org/10.1038/s41408-021-00557-6,,,
post.zip/PMC11687046.pdf,,7,IKAROS and MENIN coordinate therapeutically actionable leukemogenic gene expression in MLL-r acute myeloid leukemia,verified,verified,,OpenAlex,false,Aubrey BJ; Cutler JA; Bourgeois W,Brandon J. Aubrey; Jevon Cutler; Wallace Bourgeois; Katherine A. Donovan; Shengqing Gu; Charlie Hatton; Sarah C. Perlee; Florian Perner; Homa Rahnamoun; Alexandra C. P. Theall; Jill A. Henrich; Qian Zhu; Radosław P. Nowak; Young‐Joon Kim; Salma Parvin; Anjali Cremer; Sarah Naomi Olsen; Nicholas A. Eleuteri; Yana Pikman; Gerard M. McGeehan; Kimberly Stegmaier; Anthony Letai; Eric S. Fischer; X. Shirley Liu; Scott A. Armstrong,https://doi.org/10.1038/s43018-022-00366-1,,,
post.zip/PMC11687046.pdf,,8,KMT2A-rearranged leukemia: the shapeshifter,verified,verified,,OpenAlex,false,Iacobucci I; Mullighan CG,Ilaria Iacobucci; Charles G. Mullighan,https://doi.org/10.1182/blood.2022017645,,,
post.zip/PMC11687046.pdf,,11,Allogeneic hematopoietic stem cell transplantation overcomes the poor prognosis in MLL-rearranged solid tumor therapy related-acute myeloid leukemia,verified,verified,,Semantic Scholar,false,Qi HZ; Xu N; Xu J,Han-zhou Qi; N. Xu; Jun Xu; M. Dai; Hui Liu; Guopan Yu; Z. Fan; F. Huang; Pengcheng Shi; Jing Sun; Qi-fa Liu; Yu Zhang,https://www.semanticscholar.org/paper/4948005bd25547e356f33249ae33197b5bcc0d60,,,
post.zip/PMC11687046.pdf,,14,Impact of Conditioning Intensity of Allogeneic Transplantation for Acute Myeloid Leukemia With Genomic Evidence of Residual Disease,verified,verified,,OpenAlex,false,Hourigan CS; Dillon LW; Gui G,Christopher S. Hourigan; Laura W. Dillon; Gege Gui; Brent R. Logan; Mingwei Fei; Jack Ghannam; Yuesheng Li; Abel Licon; Edwin P. Alyea; Asad Bashey; H. Joachim Deeg; Steven M. Devine; Hugo F. Fernández; Sergio Giralt; Mehdi Hamadani; Alan Howard; Richard T. Maziarz; David Porter; Bart L. Scott; Erica D. Warlick; Marcelo C. Pasquini; Mitchell E. Horwitz,https://doi.org/10.1200/jco.19.03011,,,
post.zip/PMC11687046.pdf,,15,Redefining and measuring transplant conditioning intensity in current era: a study in acute myeloid leukemia patients,verified,verified,,OpenAlex,false,Spyridonidis A; Labopin M; Savani BN,Alexandros Spyridonidis; Myriam Labopin; Bipin N. Savani; Riitta Niittyvuopio; Didier Blaise; Charles Craddock; Gèrard Socié; Uwe Platzbecker; Dietrich W. Beelen; Nöel Milpied; Jan J. Cornelissen; Arnold Ganser; Anne Huynh; Laimonas Griškevičius; Sebastian Giebel; Mahmoud Aljurf; Éolia Brissot; Florent Malard; Jordi Esteve; Zinaida Perić; Frédéric Baron; Annalisa Ruggeri; Christoph Schmid; Maria Gilleece; Norbert Claude Gorin; Francesco Lanza; Roni Shouval; Jurjen Versluis; Gesine Bug; Yngvar Fløisand; Fabio Ciceri; Jaime Sanz; Ali Bazarbachi; Arnon Nagler; Mohamad Mohty,https://doi.org/10.1038/s41409-020-0803-y,,,
post.zip/PMC11687046.pdf,,16,Low-dose decitabine as part of a modified Bu-Cy conditioning regimen improves survival in AML patients with active disease undergoing allogeneic hematopoietic stem cell transplantation,verified,verified,,OpenAlex,false,Tang X; Valdez BC; Ma Y,Xiaowen Tang; Benigno C. Valdez; Yunju Ma; Qianqian Zhang; Changju Qu; Haiping Dai; Jia Yin; Zheng Li; Ting Xu; Yang Xu; Jia Chen; Xiaming Zhu; Zixing Chen; Depei Wu; Börje S. Andersson,https://doi.org/10.1038/s41409-021-01238-5,,,
post.zip/PMC11687046.pdf,,17,Haploidentical versus HLA-matched sibling transplantation for refractory acute leukemia undergoing sequential intensified conditioning followed by DLI: an analysis from two prospective data,verified,verified,,OpenAlex,false,Yu S; Huang F; Fan Z,Sijian Yu; Fen Huang; Zhiping Fan; Li Xuan; Danian Nie; Yajing Xu; Ting Yang; Shunqing Wang; Zujun Jiang; Na Xu; Ren Lin; Jieyu Ye; Dongjun Lin; Jing Sun; Xiao‐Jun Huang; Yu Wang; Qifa Liu,https://doi.org/10.1186/s13045-020-00859-5,,,
post.zip/PMC11687046.pdf,,18,"The consensus from The Chinese Society of Hematology on indications, conditioning regimens and donor selection for allogeneic hematopoietic stem cell transplantation: 2021 update",verified,verified,,OpenAlex,false,Zhang XH; Chen J; Han MZ,Xiaohui Zhang; Jing Chen; Mingzhe Han; He Huang; Erlie Jiang; Ming Jiang; Yong-rong Lai; Dai‐Hong Liu; Qifa Liu; Ting Liu; Hanyun Ren; Yongping Song; Zi-min Sun; Xiaowen Tang; Jianmin Wang; Depei Wu; Lan‐Ping Xu; Xi Zhang; Daobin Zhou; Xiao‐Jun Huang,https://doi.org/10.1186/s13045-021-01159-2,,,
post.zip/PMC11687046.pdf,,20,Hypomethylating agents (HMA) for the treatment of acute myeloid leukemia and myelodysplastic syndromes: mechanisms of resistance and novel HMA-based therapies,verified,verified,,OpenAlex,false,Stomper J; Rotondo JC; Greve G,Julia Stomper; John Charles Rotondo; Gabriele Greve; Michael Lübbert,https://doi.org/10.1038/s41375-021-01218-0,,,
post.zip/PMC11687046.pdf,,21,Decitabine-Intensified Modified Busulfan/Cyclo-phosphamide Conditioning Regimen Improves Survival in Acute Myeloid Leukemia Patients Undergoing Related Donor Hematopoietic Stem Cell Transplantation: A Propensity Score Matched Analysis,verified,verified,,CrossRef,false,Li Z; Shi W; Lu X,Ziying Li; Wei Shi; Xuan Lu; Hui Lu; Xiena Cao; Liang Tang; Han Yan; Zhaodong Zhong; Yong You; Linghui Xia; Yu Hu; Huafang Wang,https://doi.org/10.3389/fonc.2022.844937,,,
post.zip/PMC11687046.pdf,,22,Decitabine-Containing Conditioning Regimen for Allogeneic Hematopoietic Stem Cell Transplantation in Patients with Intermediate-and High-Risk Myelodysplastic Syndrome/Acute Myeloid Leukemia: Potential Decrease in the Incidence of Acute Graft versus Host Disease,verified,verified,,OpenAlex,false,Wang QY; Li Y; Liang ZY,Qing Ya Wang; Yuan Li; Ze Yin Liang; Yue Yin; Wei Liu; Qian Wang; Yu Dong; Yu-Hua Sun; Wei Xu; Han Ren,https://doi.org/10.2147/cmar.s229768,,,
post.zip/PMC11687046.pdf,,24,"Hematopoietic Cell Transplantation, Version 2.2020, NCCN Clinical Practice Guidelines in Oncology",verified,verified,,Semantic Scholar,false,Saad A; de Lima M; An,A. Saad; M. D. de Lima; S. Anand; V. Bhatt; Ryan Bookout; George L. Chen; D. Couriel; A. Di Stasi; A. El-Jawahri; S. Giralt; J. Gutman; V. Ho; M. Horwitz; J. Hsu; M. Juckett; Mohamed Kharfan Dabaja; A. Loren; J. Meade; M. Mielcarek; J. Moreira; R. Nakamura; Y. Nieto; J. Roddy; G. Satyanarayana; Mark T. Schroeder; C. Tan; D. Tzachanis; J. Burn; L. Pluchino,https://www.semanticscholar.org/paper/815da7ea6e24f77fda9de5455fcd88a9fbd7654c,,,PubMed
post.zip/PMC11687046.pdf,,25,"Busulfan Plus Cyclophosphamide Versus Total Body Irradiation Plus Cyclophosphamide for Adults Acute B Lymphoblastic Leukemia: An Open-Label, Multicenter",verified,verified,,CrossRef,false,Zhang H; Fan Z; Huang F,Haiyan Zhang; Zhiping Fan; Fen Huang; Lijie Han; Yajing Xu; Na Xu; Lan Deng; Shunqing Wang; Dongjun Lin; Xiaodan Luo; Qing Zhang; Xiaodan Liu; Xudong Li; Xinquan Liang; Shuangfeng Xie; Hong Qu; Sijian Yu; Hongsheng Zhou; Pengcheng Shi; Li Xuan; Ren Lin; Hui Liu; Hua Jin; Jing Sun; Qifa Liu,https://doi.org/10.1200/jco.22.00767,,,
post.zip/PMC11687046.pdf,,26,"Sorafenib maintenance after allogeneic haemopoietic stem-cell transplantation in patients with FLT3-ITD acute myeloid leukaemia: long-term follow-up of an open-label, multicentre, randomised, phase 3 trial",verified,verified,,OpenAlex,false,Xuan L; Wang Y; Yang K,Li Xuan; Yu Wang; Kaibo Yang; Ruoyang Shao; Fen Huang; Zhiping Fan; Peiru Chi; Yajing Xu; Na Xu; Lan Deng; Xudong Li; Xinquan Liang; Xiaodan Luo; Pengcheng Shi; Hui Liu; Zhixiang Wang; Ling Jiang; Ren Lin; Yan Chen; Sanfang Tu; Yu Zhang; Jing Sun; Xiao‐Jun Huang; Qifa Liu,https://doi.org/10.1016/s2352-3026(23)00117-5,,,
post.zip/PMC11687046.pdf,,27,"Acute Myeloid Leukemia, Version 3.2023, NCCN Clinical Practice Guidelines in Oncology",verified,verified,,CrossRef,false,Pollyea DA; Altman JK; Assi R,Martin S. Tallman; Eunice S. Wang; Jessica K. Altman; Frederick R. Appelbaum; Vijaya Raj Bhatt; Dale Bixby; Steven E. Coutre; Marcos De Lima; Amir T. Fathi; Melanie Fiorella; James M. Foran; Aric C. Hall; Meagan Jacoby; Jeffrey Lancet; Thomas W. LeBlanc; Gabriel Mannis; Guido Marcucci; Michael G. Martin; Alice Mims; Margaret R. O’Donnell; Rebecca Olin; Deniz Peker; Alexander Perl; Daniel A. Pollyea; Keith Pratz; Thomas Prebet; Farhad Ravandi; Paul J. Shami; Richard M. Stone; Stephen A. Strickland; Matthew Wieduwilt; Kristina M. Gregory; ; Lydia Hammond; Ndiya Ogba,https://doi.org/10.6004/jnccn.2019.0028,,,
post.zip/PMC11687046.pdf,,28,"Acute Lymphoblastic Leukemia, Version 2.2021, NCCN Clinical Practice Guidelines in Oncology",verified,verified,,CrossRef,false,Brown PA; Shah B; Advani A,Bijal Shah; Ryan J. Mattison; Ramzi Abboud; Peter Abdelmessieh; Ibrahim Aldoss; Patrick W. Burke; Daniel J. DeAngelo; Shira Dinner; Amir T. Fathi; Jordan Gauthier; Michael Haddadin; Nitin Jain; Brian Jonas; Suzanne Kirby; Michaela Liedtke; Mark Litzow; Aaron Logan; Meixiao Long; Selina Luger; James K. Mangan; Stephanie Massaro; William May; Olalekan Oluwole; Jae Park; Amanda Przespolewski; Sravanti Rangaraju; Caner Saygin; Marc Schwartz; Paul Shami; Benjamin Tomlinson; Jonathan Webster; Ajibola Awotiwon; Katie Stehman,https://doi.org/10.6004/jnccn.2024.0051,,,
post.zip/PMC11687046.pdf,,29,The KMT2A recombinome of acute leukemias in 2023,verified,verified,,OpenAlex,false,Meyer C; Larghero P; Almeida Lopes B,Claus Meyer; Patrizia Larghero; Bruno A. Lopes; Thomas Burmeister; Daniela Gröger; Rosemary Sutton; Nicola C. Venn; Giovanni Cazzaniga; L Corral Abascal; Grigory Tsaur; Л. Г. Фечина; Mariana Emerenciano; Maria S. Pombo‐de‐Oliveira; T Lund-Aho; Tuija Lundán; Mirkka Montonen; Vesa Juvonen; Jan Zuna; Jan Trka; Paola Ballerini; Hélène Lapillonne; Vincent H. J. van der Velden; Edwin Sonneveld; Éric Delabesse; Roberto R. Capela de Matos; Maria Luiza Macedo Silva; Simon Bomken; K. Katsibardi; Maria Keernik; Nathalie Grardel; Julia Mason; R. Price; J. Kim; Cornelia Eckert; Luca Lo Nigro; Clara Bueno; Pablo Menéndez; Udo zur Stadt; Paula Gameiro; Łukasz Sędek; Tomasz Szczepański; Audrey Bidet; Victoria Malina -Marcu; Keren Shichrur; Shai Izraeli; H O Madsen; Beat W. Schäfer; Susanne Kubetzko; Rathana Kim; Emmanuelle Clappier; Heiko Trautmann; Monika Brüggemann; Paul A. Archer; Jerry Hancock; Julia Alten; Anja Möricke; Martin Stanulla; Jana Lentes; Anke K. Bergmann; Sabine Strehl; Stefan Köhrer; Karin Nebral; Michael Dworzak; Oskar A. Haas; Chloé Arfeuille; Aurélie Caye‐Eude; Hélène Cavé; Rolf Marschalek,https://doi.org/10.1038/s41375-023-01877-1,,,PubMed
post.zip/PMC11687046.pdf,,30,1994 Consensus Conference on Acute GVHD Grading,verified,verified,,OpenAlex,false,Przepiorka D; Weisdorf D; Martin P,Donna Przepiorka; Daniel Weisdorf; Peyton Martin; Klingemann Hg; P Beatty; Jill Hows; Thomas Ed,https://openalex.org/W1491993932,,,PubMed; Europe PMC
post.zip/PMC11687046.pdf,,31,National Institutes of Health Consensus Development Project on Criteria for Clinical Trials in Chronic Graft-versus-Host Disease: I,verified,verified,,OpenAlex,false,Jagasia MH; Greinix HT; Arora M,Madan Jagasia; Hildegard Greinix; Mukta Arora; Kirsten M. Williams; Daniel Wolff; Edward W. Cowen; Jeanne Palmer; Daniel J. Weisdorf; Nathaniel S. Treister; Guang‐Shing Cheng; Holly Kerr; Pamela Stratton; Rafael F. Duarte; George B. McDonald; Yoshihiro Inamoto; Afonso Celso Vigorito; Sally Arai; Manuel B. Datiles; David A. Jacobsohn; Theo Heller; Carrie L. Kitko; Sandra A. Mitchell; Paul J. Martin; Howard M. Shulman; Roy S. Wu; Corey Cutler; Georgia B. Vogelsang; Stephanie J. Lee; Steven Z. Pavletic; Mary E.D. Flowers,https://doi.org/10.1016/j.bbmt.2014.12.001,,,Semantic Scholar; PubMed
