Filename,RefIndex,RefNum,Title,PredictedStatus,ManualLabel
"post.zip/akeweje24a.pdf","17","18","Dirichlet process mixture of Gaussian process functional regressions and its variational EM algorithm","verified",""
"post.zip/akeweje24a.pdf","20","21","A new distance with derivative information for functional k-means clustering algorithm","verified",""
"post.zip/akeweje24a.pdf","21","22","Settling the polynomial learnability of mixtures of Gaussians","verified",""
"post.zip/akeweje24a.pdf","22","23","Infinite mixtures of Gaussian process experts","verified",""
"post.zip/akeweje24a.pdf","23","24","Gaussian Processes for Machine Learning","verified",""
"post.zip/akeweje24a.pdf","24","25","Robust clustering for functional data based on trimming and constraints","verified",""
"post.zip/akeweje24a.pdf","25","26","Nonparametric mixture of Gaussian processes with constraints","verified",""
"post.zip/akeweje24a.pdf","26","27","Mixtures of Gaussian Processes for regression under multiple prior distributions","verified",""
"post.zip/akeweje24a.pdf","27","28","Curve prediction and clustering with mixtures of Gaussian process functional regression models","verified",""
"post.zip/akeweje24a.pdf","28","29","Hierarchical Gaussian process mixtures for regression","verified",""
"post.zip/akeweje24a.pdf","31","32","A two-layer mixture model of Gaussian process functional regressions and its MCMC EM algorithm","verified",""
"post.zip/akeweje24a.pdf","32","33","On the identifiability of finite mixtures","verified",""
"post.zip/akeweje24a.pdf","33","34","Clusterability and clustering of images and other “real” high-dimensional data","verified",""
"post.zip/akeweje24a.pdf","34","35","Weighted clustering ensemble: A review","verified",""
"post.zip/akeweje24a.pdf","35","36","Review of clustering methods for functional data","verified",""
"post.zip/akeweje24a.pdf","37","38","Proof of Theorem 3","verified",""
"post.zip/akeweje24a.pdf","56","57","Proof of Theorem 4","verified",""
"post.zip/akeweje24a.pdf","87","88","Proof of Theorem 4","verified",""
"post.zip/akeweje24a.pdf","108","109","Proof of Theorem 4","verified",""
"post.zip/akeweje24a.pdf","138","139","Proof of Theorem 4","verified",""
"post.zip/azizian24a.pdf","11","12","Springer Series in Operations Research and Financial Engineering","not_found","real"
"post.zip/azizian24a.pdf","21","22","Markov Chains and Invariant Probabilities","not_found","real"
"post.zip/azizian24a.pdf","31","32","Random Perturbations of Dynamical Systems","not_found","real"
"post.zip/azizian24a.pdf","59","60","High-dimensional statistics: A non-asymptotic viewpoint","not_found","real"
"post.zip/azizian24a.pdf","46","47","Nonasymptotic bounds for sampling algorithms without log-concavity","mismatch","real"
"post.zip/azizian24a.pdf","1","2","AdaGrad avoids saddle points","verified",""
"post.zip/azizian24a.pdf","2","3","Dynamics of Morse-Smale urn processes","verified",""
"post.zip/azizian24a.pdf","3","4","Implicit regularization for deep neural networks driven by an Ornstein-Uhlenbeck like process","verified",""
"post.zip/azizian24a.pdf","4","5","Fundamentals of Statistical Exponential Families with Applications in Statistical Decision Theory","verified",""
"post.zip/azizian24a.pdf","5","6","The loss surfaces of multilayer networks","verified",""
"post.zip/azizian24a.pdf","6","7","An introduction to o-minimal geometry","verified",""
"post.zip/azizian24a.pdf","7","8","Identifying and attacking the saddle point problem in high-dimensional non-convex optimization","verified",""
"post.zip/azizian24a.pdf","8","9","Large Deviations for Markov Chains","verified",""
"post.zip/azizian24a.pdf","9","10","Large Deviations Techniques and Applications","verified",""
"post.zip/azizian24a.pdf","10","11","Bridging the gap between constant step size stochastic gradient descent and Markov chains","verified",""
"post.zip/azizian24a.pdf","12","13","Large Deviations Analysis of Some Recursive Algorithms with State Dependent Noise","verified",""
"post.zip/azizian24a.pdf","13","14","Stochastic Approximations via Large Deviations: Asymptotic Properties","verified",""
"post.zip/azizian24a.pdf","14","15","Reflection couplings and contraction rates for diffusions","verified",""
"post.zip/azizian24a.pdf","15","16","Global non-convex optimization with discretized diffusions","verified",""
"post.zip/azizian24a.pdf","16","17","Uniform-in-time weak error analysis for stochastic gradient descent algorithms via diffusion approximation","verified",""
"post.zip/azizian24a.pdf","17","18","Random Perturbations of Dynamical Systems","verified",""
"post.zip/azizian24a.pdf","18","19","Escaping from saddle points – Online stochastic gradient for tensor decomposition","verified",""
"post.zip/azizian24a.pdf","19","20","Large Deviations for Discrete-Time Processes with Averaging","verified",""
"post.zip/azizian24a.pdf","20","21","The heavy-tail phenomenon in sgd","verified",""
"post.zip/azizian24a.pdf","22","23","Multiplicative noise and heavy tails in stochastic optimization","verified",""
"post.zip/azizian24a.pdf","23","24","The limits of min-max optimization algorithms: Convergence to spurious non-critical sets","verified",""
"post.zip/azizian24a.pdf","24","25","Riemannian stochastic optimization methods avoid strict saddle points","verified",""
"post.zip/azizian24a.pdf","25","26","On the diffusion approximation of nonconvex stochastic gradient descent","verified",""
"post.zip/azizian24a.pdf","26","27","Theory of Extremal Problems","verified",""
"post.zip/azizian24a.pdf","27","28","Three factors influencing minima in sgd","verified",""
"post.zip/azizian24a.pdf","28","29","How to escape saddle points efficiently","verified",""
"post.zip/azizian24a.pdf","29","30","Foundations of Modern Probability","verified",""
"post.zip/azizian24a.pdf","30","31","Deep learning without poor local minima","verified",""
"post.zip/azizian24a.pdf","32","33","A discrete-time version of the Wentzell-Freidlin theory","verified",""
"post.zip/azizian24a.pdf","33","34","First-order and Stochastic Optimization Methods for Machine Learning","verified",""
"post.zip/azizian24a.pdf","35","36","First-order methods almost always avoid strict saddle points","verified",""
"post.zip/azizian24a.pdf","36","37","A sharp uniform-in-time error estimate for Stochastic Gradient Langevin Dynamics","verified",""
"post.zip/azizian24a.pdf","37","38","On uniform-in-time diffusion approximation for stochastic gradient descent","verified",""
"post.zip/azizian24a.pdf","38","39","Stochastic modified equations and adaptive stochastic gradient algorithms","verified",""
"post.zip/azizian24a.pdf","39","40","Stochastic Modified Equations and Dynamics of Stochastic Gradient Algorithms I: Mathematical Foundations","verified",""
"post.zip/azizian24a.pdf","40","41","Reconciling modern deep learning with traditional optimization analyses: The intrinsic learning rate","verified",""
"post.zip/azizian24a.pdf","41","42","What happens after SGD reaches zero loss?–a mathematical framework","verified",""
"post.zip/azizian24a.pdf","42","43","Fast mixing of stochastic gradient descent with normalization and weight decay","verified",""
"post.zip/azizian24a.pdf","43","44","Bad global minima exist and SGD can reach them","verified",""
"post.zip/azizian24a.pdf","44","45","An analysis of constant step size sgd in the non-convex regime: Asymptotic normality and bias","verified",""
"post.zip/azizian24a.pdf","45","46","Tamed Langevin sampling under weaker conditions","verified",""
"post.zip/azizian24a.pdf","47","48","On the almost sure convergence of stochastic gradient descent in non-convex problems","verified",""
"post.zip/azizian24a.pdf","48","49","The effective noise of stochastic gradient descent","verified",""
"post.zip/azizian24a.pdf","49","50","Dynamical mean-field theory for stochastic gradient descent in gaussian mixture classification","verified",""
"post.zip/azizian24a.pdf","50","51","Power-law escape rate of sgd","verified",""
"post.zip/azizian24a.pdf","51","52","Approximate heavy tails in offline (multi-pass) stochastic gradient descent","verified",""
"post.zip/azizian24a.pdf","52","53","Nonconvergence to unstable points in urn models and stochastic aproximations","verified",""
"post.zip/azizian24a.pdf","53","54","Non-convex learning via stochastic gradient langevin dynamics: a nonasymptotic analysis","verified",""
"post.zip/azizian24a.pdf","54","55","High-dimensional statistics","verified",""
"post.zip/azizian24a.pdf","55","56","A stochastic approximation method","verified",""
"post.zip/azizian24a.pdf","57","58","Geometric categories and o-minimal structures","verified",""
"post.zip/azizian24a.pdf","58","59","Stochastic gradient flow dynamics of test risk and its exact solution for weak features","verified",""
"post.zip/azizian24a.pdf","60","61","Three-stage evolution and fast equilibrium for sgd with non-degerate critical points","verified",""
"post.zip/azizian24a.pdf","61","62","Stochastic gradient descent with noise of machine learning type part i: Discrete time analysis","verified",""
"post.zip/azizian24a.pdf","62","63","A diffusion theory for deep learning dynamics: Stochastic gradient descent exponentially favors flat minima","verified",""
"post.zip/azizian24a.pdf","63","64","On the fast convergence of random perturbations of the gradient flow","verified",""
"post.zip/azizian24a.pdf","64","65","Law of balance and stationary distribution of stochastic gradient descent","verified",""
"post.zip/chen24al.pdf","0","1","Optimal algorithms for online convex optimization with multi-point bandit feedback","verified",""
"post.zip/chen24al.pdf","1","2","Performative prediction in a stateful world","verified",""
"post.zip/chen24al.pdf","2","3","Model trans-ferability with responsive decision subjects","verified",""
"post.zip/chen24al.pdf","3","4","Stochastic optimization under distributional drift","verified",""
"post.zip/chen24al.pdf","4","5","Strategic classification from revealed preferences","verified",""
"post.zip/chen24al.pdf","5","6","Approximate regions of attraction in learning with decision-dependent distributions","verified",""
"post.zip/chen24al.pdf","6","7","Stochastic optimization with decision-dependent distributions","verified",""
"post.zip/chen24al.pdf","7","8","Online convex optimization in the bandit setting: Gradient descent without a gradient","verified",""
"post.zip/chen24al.pdf","8","9","On the complexity of multi-agent decision making: From learning in games to partial monitoring","verified",""
"post.zip/chen24al.pdf","9","10","Strategic classification","verified",""
"post.zip/chen24al.pdf","10","11","Performative power","verified",""
"post.zip/chen24al.pdf","11","12","Lipschitz parametrization of probabilistic graphical models","verified",""
"post.zip/chen24al.pdf","12","13","How to learn when data reacts to your model: Performative gradient descent","verified",""
"post.zip/chen24al.pdf","13","14","Regret minimization with performative feedback","verified",""
"post.zip/chen24al.pdf","14","15","How do classifiers induce agents to invest effort strategically?","verified",""
"post.zip/chen24al.pdf","15","16","State dependent performative prediction with stochastic approximation","verified",""
"post.zip/chen24al.pdf","16","17","Multi-agent performative prediction with greedy deployment and consensus seeking agents","verified",""
"post.zip/chen24al.pdf","17","18","A primer on zeroth-order optimization in signal processing and machine learning","verified",""
"post.zip/chen24al.pdf","18","19","Zeroth-order methods for convex-concave min-max problems: Applications to decision-dependent risk minimization","verified",""
"post.zip/chen24al.pdf","19","20","Stochastic optimization for performative prediction","verified",""
"post.zip/chen24al.pdf","20","21","Outside the echo chamber: Optimizing the performative risk","verified",""
"post.zip/chen24al.pdf","21","22","Performative prediction with neural networks","verified",""
"post.zip/chen24al.pdf","22","23","Multiplayer performative prediction: Learning in decision-dependent games","verified",""
"post.zip/chen24al.pdf","23","24","Performative prediction","verified",""
"post.zip/chen24al.pdf","24","25","Decision-dependent risk minimization in geometrically decaying dynamic environments","verified",""
"post.zip/chen24al.pdf","25","26","Watch and learn: Optimizing from revealed preferences feedback","verified",""
"post.zip/chen24al.pdf","26","27","Practical and consistent estimation of f-divergences","verified",""
"post.zip/chen24al.pdf","27","28","An optimal algorithm for bandit and zero-order convex optimization with two-point feedback","verified",""
"post.zip/chen24al.pdf","28","29","Online saddle point tracking with decision-dependent data","verified",""
"post.zip/chen24al.pdf","29","30","Learning with interactive models over decision-dependent distributions","verified",""
"post.zip/chen24al.pdf","30","31","Efficiently learning from revealed preference","verified",""
"post.zip/chen24as.pdf","3","4","Pattern recognition and machine learning","not_found","real"
"post.zip/chen24as.pdf","66","67","Maximum entropy inverse reinforcement learning","not_found","real"
"post.zip/chen24as.pdf","0","1","Apprenticeship learning via inverse reinforcement learning","verified",""
"post.zip/chen24as.pdf","1","2","Deep reinforcement learning: A brief survey","verified",""
"post.zip/chen24as.pdf","2","3","A framework for behavioural cloning","verified",""
"post.zip/chen24as.pdf","5","6","On computation and generalization of generative adversarial imitation learning","verified",""
"post.zip/chen24as.pdf","6","7","Diffusion policy: Visuomotor policy learning via action diffusion","verified",""
"post.zip/chen24as.pdf","7","8","Deep reinforcement learning from human preferences","verified",""
"post.zip/chen24as.pdf","8","9","Exploring the limitations of behavior cloning for autonomous driving","verified",""
"post.zip/chen24as.pdf","9","10","Diffusion models beat gans on image synthesis","verified",""
"post.zip/chen24as.pdf","10","11","Density estimation using real NVP","verified",""
"post.zip/chen24as.pdf","11","12","Implicit generation and modeling with energy based models","verified",""
"post.zip/chen24as.pdf","12","13","Understanding noise injection in gans","verified",""
"post.zip/chen24as.pdf","13","14","Knowledge fusion for probabilistic generative classifiers with data mining applications","verified",""
"post.zip/chen24as.pdf","14","15","Implicit behavioral cloning","verified",""
"post.zip/chen24as.pdf","15","16","Learning robust rewards with adverserial inverse reinforcement learning","verified",""
"post.zip/chen24as.pdf","16","17","D4rl: Datasets for deep data-driven reinforcement learning","verified",""
"post.zip/chen24as.pdf","17","18","Implicit kinematic policies: Unifying joint and cartesian action spaces in end-to-end robot learning","verified",""
"post.zip/chen24as.pdf","18","19","A comprehensive survey on safe reinforcement learning","verified",""
"post.zip/chen24as.pdf","20","21","Soft actor-critic: Off-policy maximum entropy deep reinforcement learning with a stochastic actor","verified",""
"post.zip/chen24as.pdf","21","22","Imitation learning with concurrent actions in 3d games","verified",""
"post.zip/chen24as.pdf","22","23","Generative adversarial imitation learning","verified",""
"post.zip/chen24as.pdf","23","24","Augmenting gail with bc for sample efficient imitation learning","verified",""
"post.zip/chen24as.pdf","24","25","Imitation learning as f-divergence minimization","verified",""
"post.zip/chen24as.pdf","25","26","Adam: A method for stochastic optimization","verified",""
"post.zip/chen24as.pdf","26","27","Auto-encoding variational bayes","verified",""
"post.zip/chen24as.pdf","27","28","Learning to act from actionless videos through dense correspondences","verified",""
"post.zip/chen24as.pdf","29","30","Discriminator-actor-critic: Addressing sample inefficiency and reward bias in adversarial imitation learning","verified",""
"post.zip/chen24as.pdf","30","31","Diffusion-reward adversarial imitation learning","verified",""
"post.zip/chen24as.pdf","31","32","Composing complex skills by learning transition policies","verified",""
"post.zip/chen24as.pdf","32","33","Generalizable imitation learning from observation via inferring goal proximity","verified",""
"post.zip/chen24as.pdf","33","34","Scalable agent alignment via reward modeling: a research direction","verified",""
"post.zip/chen24as.pdf","34","35","Offline reinforcement learning: Tutorial, review, and perspectives on open problems","verified",""
"post.zip/chen24as.pdf","35","36","Continuous control with deep reinforcement learning","verified",""
"post.zip/chen24as.pdf","36","37","Diagnosing and fixing manifold overfitting in deep generative models","verified",""
"post.zip/chen24as.pdf","37","38","Understanding diffusion models: A unified perspective","verified",""
"post.zip/chen24as.pdf","38","39","Learning to drive by imitation: An overview of deep behavior cloning methods","verified",""
"post.zip/chen24as.pdf","39","40","Human-level control through deep reinforcement learning","verified",""
"post.zip/chen24as.pdf","40","41","Algorithms for inverse reinforcement learning","verified",""
"post.zip/chen24as.pdf","41","42","Reliable conditioning of behavioral cloning for offline reinforcement learning","verified",""
"post.zip/chen24as.pdf","42","43","Improved denoising diffusion probabilistic models","verified",""
"post.zip/chen24as.pdf","43","44","An algorithmic perspective on imitation learning","verified",""
"post.zip/chen24as.pdf","44","45","Imitating human behaviour with diffusion models","verified",""
"post.zip/chen24as.pdf","45","46","Multi-goal reinforcement learning: Challenging robotics environments and request for research","verified",""
"post.zip/chen24as.pdf","46","47","Alvinn: An autonomous land vehicle in a neural network","verified",""
"post.zip/chen24as.pdf","47","48","Dreamfusion: Text-to-3d using 2d diffusion","verified",""
"post.zip/chen24as.pdf","48","49","Diffusion-based voice conversion with fast maximum likelihood sampling scheme","verified",""
"post.zip/chen24as.pdf","49","50","Goal conditioned imitation learning using score-based diffusion policies","verified",""
"post.zip/chen24as.pdf","50","51","Variational inference with normalizing flows","verified",""
"post.zip/chen24as.pdf","51","52","A reduction of imitation learning and structured prediction to no-regret online learning","verified",""
"post.zip/chen24as.pdf","53","54","Behavior transformers: Cloning k modes with one stone","verified",""
"post.zip/chen24as.pdf","54","55","Deep unsupervised learning using nonequi-librium thermodynamics","verified",""
"post.zip/chen24as.pdf","55","56","Generative modeling by estimating gradients of the data distribution","verified",""
"post.zip/chen24as.pdf","56","57","How to train your energy-based models","verified",""
"post.zip/chen24as.pdf","57","58","Score-based generative modeling through stochastic differential equations","verified",""
"post.zip/chen24as.pdf","58","59","Neural program synthesis from diverse demonstration videos","verified",""
"post.zip/chen24as.pdf","59","60","Inverse reinforcement learning without reinforcement learning","verified",""
"post.zip/chen24as.pdf","60","61","Behavioral cloning from observation","verified",""
"post.zip/chen24as.pdf","61","62","Generative adversarial imitation from observation","verified",""
"post.zip/chen24as.pdf","62","63","High-level decision making for automated highway driving via behavior cloning","verified",""
"post.zip/chen24as.pdf","63","64","Bridging explicit and implicit deep generative models via neural stein estimators","verified",""
"post.zip/chen24as.pdf","64","65","Reluplex made more practical: Leaky relu","verified",""
"post.zip/chen24as.pdf","65","66","Learning fine-grained bimanual manipulation with low-cost hardware","verified",""
"post.zip/chen24as.pdf","67","68","Task-relevant adversarial imitation learning","verified",""
"post.zip/chen24q.pdf","10","11","Decoupling: from dependence to independence","not_found","real"
"post.zip/chen24q.pdf","14","15","Speckle filtering of sar images: a comparative study between complex-wavelet-based and standard filters","not_found","real"
"post.zip/chen24q.pdf","60","61","(Rudelson & Vershynin, 2010) Let the elements of an m × n (m < n) matrix A be drawn independently from N(0, 1)","not_found","uncertain"
"post.zip/chen24q.pdf","72","73","Main steps of the proof","not_found","uncertain"
"post.zip/chen24q.pdf","75","76","OBTAINING LOWER BOUND FOR ¯f(˜Σo) −¯f(Σo)","not_found","uncertain"
"post.zip/chen24q.pdf","78","79","As the first step the following lemma obtains a lower bound ¯f(˜Σo) −¯f(Σo) in terms of˜Σ −Σo","not_found","uncertain"
"post.zip/chen24q.pdf","80","81","The subsequent lemma brings us one step closer to this goal","not_found","uncertain"
"post.zip/chen24q.pdf","101","102","Hence, by combining this result, the union bound on the choice ofxo and Lemma A.8 we reach Inequality (a)","not_found","uncertain"
"post.zip/chen24q.pdf","115","116","On the other hand, λm = ∥Σ −1","not_found","uncertain"
"post.zip/chen24q.pdf","127","128","FINDING UPPER BOUNDS FOR ¯f(˜Σo) −f(˜Σo) AND f(Σo) −¯f(Σo)","not_found","uncertain"
"post.zip/chen24q.pdf","143","144","Note that since we are interested in the regime that m is","not_found","uncertain"
"post.zip/chen24q.pdf","151","152","FINDING AN UPPER BOUND FOR f(˜Σo) −f(ˆΣo)","not_found","uncertain"
"post.zip/chen24q.pdf","174","175","SUMMARY OF THE BOUNDS","not_found","uncertain"
"post.zip/chen24q.pdf","194","195","Hence, we can conclude that","not_found","uncertain"
"post.zip/chen24q.pdf","204","205","Proof of auxiliary lemmas","not_found","uncertain"
"post.zip/chen24q.pdf","205","206","PROOF OF LEMMA A","not_found","uncertain"
"post.zip/chen24q.pdf","215","216","0 DÃT \2 Ã\2D","not_found","uncertain"
"post.zip/chen24q.pdf","246","247","PROOF OF LEMMA A","not_found","uncertain"
"post.zip/chen24q.pdf","262","263","Therefore, λmax(Σ) = (λmin(AX2AT ))−1 ≤(λmin(AAT )x2 min)−1 and","not_found","uncertain"
"post.zip/chen24q.pdf","265","266","PROOF OF LEMMA A","not_found","uncertain"
"post.zip/chen24q.pdf","292","293","Likelihood function and its gradient","not_found","uncertain"
"post.zip/chen24q.pdf","293","294","Caculation of the likelihood function","not_found","uncertain"
"post.zip/chen24q.pdf","306","307","Calculation of the gradient of the likelihood function","not_found","uncertain"
"post.zip/chen24q.pdf","316","317","More simplification of the gradient","not_found","uncertain"
"post.zip/chen24q.pdf","326","327","Details of our Bagged-DIP-based PGD","not_found","uncertain"
"post.zip/chen24q.pdf","329","330","ylL l=1, A, x0 = 1","not_found","uncertain"
"post.zip/chen24q.pdf","333","334","The strctures of the blocks are shown in Figure 5","not_found","uncertain"
"post.zip/chen24q.pdf","335","336","The structure of DIP and Output Blocks","not_found","uncertain"
"post.zip/chen24q.pdf","336","337","For training the Bagged-DIPs, we use Adam (Kingma & Ba, 2014) with the learning rate set to 0.001 and weight decay set to 0","not_found","uncertain"
"post.zip/chen24q.pdf","338","339","Number of iterations used in training Bagged-DIPs for different estimates","not_found","uncertain"
"post.zip/chen24q.pdf","350","351","Convergence success rate for different thresholds","not_found","uncertain"
"post.zip/chen24q.pdf","352","353","Comparison with classical despeckling","not_found","uncertain"
"post.zip/chen24q.pdf","356","357","The structure of DnCNN, Input and Output Blocks","not_found","uncertain"
"post.zip/chen24q.pdf","357","358","The training set we use for DnCNN is BSD400 (Martin et al., 2001), we divide the images in training set to be 128 × 128, with stride step 32","not_found","uncertain"
"post.zip/chen24q.pdf","359","360","Comparison with (Chen et al., 2023)","not_found","uncertain"
"post.zip/chen24q.pdf","360","361","The goal of this section is to provide some comparison in the performance of our DIP-based method and the one presented in (Chen et al., 2023)","not_found","uncertain"
"post.zip/chen24q.pdf","361","362","The results of our comparisons are presented in Table 6","not_found","uncertain"
"post.zip/chen24q.pdf","365","366","Average PSNR(dB)/SSIM ↑comparison of baseline methods, m/n = 12.5%/25%/50%, L = 25/50/100","not_found","uncertain"
"post.zip/chen24q.pdf","367","368","The test image here is Cameraman with m/n = 0.5, and L = 50","not_found","uncertain"
"post.zip/chen24q.pdf","368","369","Time cost of PGD algorithm","not_found","uncertain"
"post.zip/chen24q.pdf","397","398","Qualitative results of Bagged-DIPs-based PGD","not_found","uncertain"
"post.zip/chen24q.pdf","5","6","How well can we estimate a sparse vector?","mismatch","real"
"post.zip/chen24q.pdf","30","31","Phase-error estimation and image reconstruction from digital-holography data using a bayesian framework","mismatch","real"
"post.zip/chen24q.pdf","0","1","A tutorial on speckle reduction in synthetic aperture radar images","verified",""
"post.zip/chen24q.pdf","1","2","Experimental validation of model-based digital holographic imaging using multi-shot data","verified",""
"post.zip/chen24q.pdf","2","3","Simultaneous analysis of lasso and dantzig selector","verified",""
"post.zip/chen24q.pdf","3","4","Compressed sensing using generative models","verified",""
"post.zip/chen24q.pdf","6","7","An introduction to compressive sampling","verified",""
"post.zip/chen24q.pdf","7","8","Multilook compressive sensing in the presence of speckle noise","verified",""
"post.zip/chen24q.pdf","8","9","Accelerated mri with un-trained neural networks","verified",""
"post.zip/chen24q.pdf","9","10","Introduction to compressed sensing","verified",""
"post.zip/chen24q.pdf","12","13","Compressed sensing","verified",""
"post.zip/chen24q.pdf","13","14","Sunet: swin transformer unet for image denoising","verified",""
"post.zip/chen24q.pdf","15","16","Randomized quasi-newton updates are linearly convergent matrix inversion algorithms","verified",""
"post.zip/chen24q.pdf","16","17","Deep decoder: Concise image representations from untrained non-convolutional networks","verified",""
"post.zip/chen24q.pdf","17","18","Denoising and regularization via exploiting the structural bias of convolutional generators","verified",""
"post.zip/chen24q.pdf","18","19","Algorithmic guarantees for inverse imaging with untrained network priors","verified",""
"post.zip/chen24q.pdf","19","20","Minimum complexity pursuit for universal compressed sensing","verified",""
"post.zip/chen24q.pdf","20","21","Plugincs: A simple algorithm for compressive sensing with generative prior","verified",""
"post.zip/chen24q.pdf","21","22","Adam: A method for stochastic optimization","verified",""
"post.zip/chen24q.pdf","22","23","Reconnet: Non-iterative reconstruction of images from compressively sensed measurements","verified",""
"post.zip/chen24q.pdf","23","24","Solving least squares problems","verified",""
"post.zip/chen24q.pdf","24","25","Deep random projector: Accelerated deep image prior","verified",""
"post.zip/chen24q.pdf","25","26","Techniques for speckle noise removal","verified",""
"post.zip/chen24q.pdf","26","27","A database of human segmented natural images and its application to evaluating segmentation algorithms and measuring ecological statistics","verified",""
"post.zip/chen24q.pdf","27","28","Deepred: Deep image prior powered by red","verified",""
"post.zip/chen24q.pdf","28","29","Provable compressed sensing with generative priors via langevin dynamics","verified",""
"post.zip/chen24q.pdf","29","30","Deep learning techniques for inverse problems in imaging","verified",""
"post.zip/chen24q.pdf","31","32","Optically coherent image reconstruction in the presence of phase errors using advanced-prior models","verified",""
"post.zip/chen24q.pdf","32","33","Coherent plug-and-play: digital holographic imaging through atmospheric turbulence using model-based iterative reconstruction and convolutional neural networks","verified",""
"post.zip/chen24q.pdf","33","34","Solving coherent-imaging inverse problems using deep neural networks: an experimental demonstration","verified",""
"post.zip/chen24q.pdf","34","35","Solving inverse problems via auto-encoders","verified",""
"post.zip/chen24q.pdf","35","36","One-dimensional deep image prior for time series inverse problems","verified",""
"post.zip/chen24q.pdf","37","38","Non-asymptotic theory of random matrices: extreme singular values","verified",""
"post.zip/chen24q.pdf","38","39","Iterative berechung der reziproken matrix","verified",""
"post.zip/chen24q.pdf","39","40","Understanding machine learning: From theory to algorithms","verified",""
"post.zip/chen24q.pdf","40","41","Convergence rate improvement of richardson and newton-schulz iterations","verified",""
"post.zip/chen24q.pdf","41","42","A plug-and-play deep image prior","verified",""
"post.zip/chen24q.pdf","42","43","Attention-guided cnn for image denoising","verified",""
"post.zip/chen24q.pdf","43","44","Speckle denoising by variant nonlocal means methods","verified",""
"post.zip/chen24q.pdf","44","45","Deep image prior","verified",""
"post.zip/chen24q.pdf","45","46","Compressed sensing with deep image prior and learned regularization","verified",""
"post.zip/chen24q.pdf","46","47","Gradient magnitude similarity deviation: A highly efficient perceptual image quality index","verified",""
"post.zip/chen24q.pdf","47","48","Learning deep cnn denoiser prior for image restoration","verified",""
"post.zip/chen24q.pdf","48","49","Plug-and-play image restoration with deep denoiser prior","verified",""
"post.zip/chen24q.pdf","49","50","Compressed sensing in the presence of speckle noise","verified",""
"post.zip/chen24q.pdf","50","51","Practical phase retrieval using double deep image priors","verified",""
"post.zip/chen24q.pdf","51","52","Blind image deblur-ring with unknown kernel size and substantial noise","verified",""
"post.zip/chen24q.pdf","53","54","Proofs of the main results","verified",""
"post.zip/elsayed24a.pdf","2","3","An estimator for the diagonal of a matrix","not_found","real"
"post.zip/elsayed24a.pdf","12","13","Overcoming policy collapse in deep reinforcement learning","not_found","real"
"post.zip/elsayed24a.pdf","13","14","Addressing catastrophic forgetting and loss of plasticity in neural networks","not_found","real"
"post.zip/elsayed24a.pdf","43","44","Convergence proof of AdaHesScale and AdaHesScaleGN","not_found","uncertain"
"post.zip/elsayed24a.pdf","44","45","for the convergence of adaptive optimization methods (e.g., Adam) in nonconvex problems","not_found","uncertain"
"post.zip/elsayed24a.pdf","47","48","Note that the assumption of L-smoothness on the sample loss result in L-smooth expected loss too, which is given by ∥∇f(θ1)−∇f(θ2)∥≤L∥θ1−θ2∥","not_found","uncertain"
"post.zip/elsayed24a.pdf","49","50","Similar to Zaheer et al. (2018), we write the proof for β1 = 0 making mt,i = gt,i for the sake of simplicity","not_found","uncertain"
"post.zip/elsayed24a.pdf","79","80","Next, let us go back to the main inequality and further bound it as follows","not_found","uncertain"
"post.zip/elsayed24a.pdf","103","104","Hessian diagonals of the log-likelihood function for two common distributions","not_found","uncertain"
"post.zip/elsayed24a.pdf","107","108","Computing the exact diagonals of the Hessian matrix depends only on vector operations, which means that we can compute with linear complexity in the network’s output dimension","not_found","uncertain"
"post.zip/elsayed24a.pdf","117","118","HesScale for reinforcement learning loss functions","not_found","uncertain"
"post.zip/elsayed24a.pdf","121","122","The Hessian diagonals of such loss would differ by the multiplicative factor A from the Hessian diagonals w.r.t. the log-likelihood defined in Appendix B for both continuous or categorical distributions","not_found","uncertain"
"post.zip/elsayed24a.pdf","131","132","Conditions of Weight Structure for Hessian Diagonality","not_found","uncertain"
"post.zip/elsayed24a.pdf","140","141","(Tr(A + B) = Tr(A) + Tr(B))","not_found","uncertain"
"post.zip/elsayed24a.pdf","143","144","One can use the chain rule as follows","not_found","uncertain"
"post.zip/elsayed24a.pdf","145","146","Let us now calculate ∇AΓ and ∇AΛ as follows","not_found","uncertain"
"post.zip/elsayed24a.pdf","175","176","When W is diagonal","not_found","uncertain"
"post.zip/elsayed24a.pdf","176","177","Therefore, the gradient elements are reduced to","not_found","uncertain"
"post.zip/elsayed24a.pdf","191","192","Therefore, the gradient elements are reduced to","not_found","uncertain"
"post.zip/elsayed24a.pdf","203","204","HesScale with Convolutional Neural Networks","not_found","uncertain"
"post.zip/elsayed24a.pdf","209","210","The backpropagation equations for the described network are given following Rumelhart et al. (1986)","not_found","uncertain"
"post.zip/elsayed24a.pdf","227","228","Following Becker and LeCun (1989), we approximate the Hessian diagonals by ignoring the off-diagonal terms","not_found","uncertain"
"post.zip/elsayed24a.pdf","234","235","Additional Supervised Classification Results","not_found","uncertain"
"post.zip/elsayed24a.pdf","0","1","The geometry of sign gradient descent","verified",""
"post.zip/elsayed24a.pdf","1","2","Improving the convergence of back-propagation learning with second order methods","verified",""
"post.zip/elsayed24a.pdf","3","4","Practical gauss-newton optimisation for deep learning","verified",""
